Date,Open,High,Low,Close,Volume
2020-08-04,105.86143507889906,107.46925546567044,105.13876254678041,106.37797546386719,173071600
2020-08-05,106.09911429734815,107.08369095937002,105.6334981524038,106.76358032226562,121776800
2020-08-06,107.09580568303383,110.98318771588607,106.50651618913851,110.48847198486328,202428800
2020-08-07,110.009872310896,110.46660808616394,107.17957700537667,107.97643280029297,198045600
2020-08-10,109.42195650024055,110.56379606115887,106.8953408360196,109.54586029052734,212403600
2020-08-11,108.80971510575287,109.30774713507189,106.02800448544856,106.28795623779297,187902400
2020-08-12,107.37879010908718,110.07790114888351,107.18443792191327,109.82038116455078,165598000
2020-08-13,111.20030714999548,112.7672986221406,110.71198742895228,111.7639389038086,210082000
2020-08-14,111.58900987277718,111.75420996900903,109.85438662016135,111.66432189941406,165565200
2020-08-17,112.78672297104335,112.8110188476026,110.74599537909668,111.37278747558594,119561600
2020-08-18,111.12500199172021,112.72600186122567,110.78973812752103,112.30084991455078,105633600
2020-08-19,112.70897411610314,113.8556697465018,112.34699003787868,112.44173431396484,145538000
2020-08-20,112.48304002227763,115.05095915162076,112.46603216773778,114.93677520751953,126907200
2020-08-21,115.89641335304087,121.34322020785855,115.88426912064436,120.8597640991211,338054800
2020-08-24,125.06510696520752,125.15014624205317,120.4394596328143,122.30526733398438,345937600
2020-08-25,121.17798354193184,121.64686346473567,119.57940861268503,121.3018798828125,211495600
2020-08-26,122.61866031262531,123.4082280829776,121.55213290407741,122.95149230957031,163022400
2020-08-27,123.55400095827326,123.88683296878132,120.33741816118453,121.481689453125,155552400
2020-08-28,122.45589632606433,122.87376022104301,121.06140041082597,121.284912109375,187630000
2020-08-31,123.97917986697699,127.302651900579,122.44377205704545,125.39796447753906,225702700
2020-09-01,129.01294820319362,130.99537911333144,126.84589234906336,130.3928680419922,151948100
2020-09-02,133.70663231996068,134.0856242989173,123.41552988295788,127.69133758544922,200119000
2020-09-03,123.32806028413174,125.20358030775732,117.0989743551227,117.46824645996094,257599600
2020-09-04,116.68111019411374,120.20865338231157,107.76020880398585,117.54598999023438,332607200
2020-09-08,110.73384613966655,115.6315969151868,109.49969417268505,109.6357421875,231366600
2020-09-09,113.95042385620658,115.77735955442189,112.00687240165654,114.00872802734375,176940500
2020-09-10,116.96292102510625,117.09896902670127,109.32476361414018,110.28681945800781,182274400
2020-09-11,111.33636140049826,111.97773703500987,106.89534596034459,108.83889770507812,180860300
2020-09-14,111.4821213907461,112.6579692235783,109.61631362694925,112.10405731201172,140150100
2020-09-15,114.99020836203483,115.4760961613362,110.40342635038046,112.2789535522461,184642000
2020-09-16,111.97772849620063,112.72599259867744,108.8777613272375,108.96521759033203,154679000
2020-09-17,106.62324985916108,109.03324986978043,105.64175415253082,107.22574615478516,178011000
2020-09-18,107.2840271982426,107.75047533208858,103.0956693411613,103.82450103759766,287104900
2020-09-21,101.58943010037062,107.0799641548333,100.1900707538578,106.97306823730469,195713800
2020-09-22,109.49969103484163,109.67461096517128,106.07904368113599,108.65424346923828,183055400
2020-09-23,108.46961737823794,108.94578544391972,103.75649882076176,104.09662628173828,150718700
2020-09-24,102.20166152378793,107.1382844839182,102.03646141325542,105.16558074951172,167743300
2020-09-25,105.36964948370711,109.26647248780473,104.63109780542541,109.1109848022461,149981400
2020-09-28,111.76393141391246,112.06517952480382,109.59686822281799,111.71533966064453,137672400
2020-09-29,111.31691166111466,112.05545586998878,110.36456819358912,110.86988830566406,99382200
2020-09-30,110.57835999800264,113.95042293050288,110.41315990508242,112.54134368896484,142675200
2020-10-01,114.3196753388892,114.3974191624198,112.56076396234913,113.49366760253906,116120400
2020-10-02,109.70378044500065,112.11378793231448,109.05269237323236,109.83010864257812,144712000
2020-10-05,110.69498771842362,113.35765140139709,110.34514782850755,113.21188354492188,106243800
2020-10-06,112.43447568029653,112.84262721845214,109.08185158171717,109.96617126464844,161498200
2020-10-07,111.38493140237664,112.28868308370595,110.9087559798063,111.83194732666016,96849000
2020-10-08,112.9689390012096,113.11470685692662,111.35578758231397,111.72506713867188,83477200
2020-10-09,112.02632880172516,113.69778459917664,111.67648887137196,113.66863250732422,100506900
2020-10-12,116.67139028698064,121.64688463034302,115.91340641347355,120.88890075683594,240226800
2020-10-13,121.73434029707663,121.85095605169045,116.27296553538521,117.68203735351562,262330500
2020-10-14,117.58487620978688,119.55757997151946,116.2438282245555,117.76951599121094,150712000
2020-10-15,115.36921555833267,117.77921521072741,114.81530369020432,117.30304718017578,112559200
2020-10-16,117.85695115708421,118.11933473782237,115.45666408455465,115.66073608398438,115393800
2020-10-19,116.57422168009768,117.02123764921416,112.39559027449886,112.70655822753906,120639300
2020-10-20,112.9203357688391,115.62187849993559,112.36642390465587,114.19336700439453,124423700
2020-10-21,113.37708203983998,115.35950558309032,113.16329017526478,113.57144165039062,89946000
2020-10-22,114.13505561823894,114.70840714970598,111.35577645934274,112.48303985595703,101988000
2020-10-23,113.10497897085499,113.2604666496336,111.05453154484074,111.79308319091797,82572600
2020-10-26,110.79214024867784,113.26045120729546,109.69402905569095,111.80278778076172,111850700
2020-10-27,112.2303873896094,113.9698669973098,111.30720332612077,113.3090591430664,92276800
2020-10-28,111.80281293277008,112.17208508150478,107.96429393091981,108.06147003173828,143937800
2020-10-29,109.19845732169942,113.62975292211088,109.03324978889975,112.06519317626953,146129200
2020-10-30,107.92541751822762,108.82916930496091,104.67968991872881,105.78751373291016,190272600
2020-11-02,106.03045798084733,107.55614568812253,104.29097841162539,105.7000503540039,122866900
2020-11-03,106.56492266395703,108.34326649090318,105.66117100164739,107.32290649414062,107624400
2020-11-04,110.91846867352281,112.32754035689703,109.17898942403805,111.70560455322266,138235500
2020-11-05,114.62094399780884,116.24381509607197,113.57143184766637,115.67046356201172,126387100
2020-11-06,115.1788748490344,116.03551019200556,113.04701195376393,115.53905487060547,114457900
2020-11-09,117.3010105733885,118.7514525250263,112.96915049805817,113.23197937011719,154515300
2020-11-10,112.48243288386192,114.46826933414899,111.1001247688642,112.89128112792969,138023400
2020-11-11,114.07887428608585,116.45409278270938,113.34878508110145,116.31781005859375,112295000
2020-11-12,116.44436895423854,117.33020670166636,115.42224104958544,116.04524993896484,103162300
2020-11-13,116.26916247213495,116.49305237557208,114.74084242970805,116.09394073486328,81581900
2020-11-16,115.76294667468657,117.77799265499445,115.01339166540757,117.10631561279297,91183000
2020-11-17,116.37620726354791,117.46646891611805,115.80186663426858,116.22045135498047,74271000
2020-11-18,115.4611723878438,116.63904872341847,114.86736591902952,114.89656829833984,76322100
2020-11-19,114.46823633236953,115.89921220090177,113.70894483319339,115.49036407470703,74113000
2020-11-20,115.49037493540368,115.6169210548832,114.17621587656545,114.22488403320312,73604300
2020-11-23,114.0691588797209,114.4974803361599,110.73021666475569,110.82756042480469,127959300
2020-11-24,110.88595091749468,112.77444325872074,109.60098679969664,112.11249542236328,113874200
2020-11-25,112.4824235383736,113.65056340347142,112.11250688717266,112.94967651367188,76499200
2020-11-27,113.47535385957511,114.37092834738962,113.13464698126013,113.49481964111328,46691300
2020-11-30,113.86473583148882,117.75854568506469,113.7089798724564,115.88951873779297,169410200
2020-12-01,117.79745659658983,120.19214819451732,116.82400436522819,119.4620590209961,127728200
2020-12-02,118.78065073270163,120.0948173273605,117.68065226704212,119.81251525878906,89004200
2020-12-03,120.24082042379452,120.493920092042,118.96560033409804,119.67622375488281,78967600
2020-12-04,119.34525394863078,119.59835363347426,118.29392365175957,119.00454711914062,78260400
2020-12-07,119.06294045566084,121.2629445857138,119.00453569816821,120.46471405029297,86712000
2020-12-08,121.06827375333532,121.66208029231422,119.82224848300353,121.0780029296875,82225500
2020-12-09,121.2239981813297,122.60629848757797,117.78771319139744,118.54700469970703,115089200
2020-12-10,117.30099698433379,120.58153376453309,116.96029017970807,119.96825408935547,81312200
2020-12-11,119.17975172566112,119.50099273028479,117.3496642850928,119.16028594970703,86939800
2020-12-14,119.34523518624412,120.07532431759577,118.31337825719271,118.54700469970703,79184500
2020-12-15,121.03905488619017,124.50455010924838,120.83463079530905,124.48507690429688,157243700
2020-12-16,124.0275561892667,124.96206204213269,123.2001158255996,124.41693115234375,98208600
2020-12-17,125.4780203524824,126.13997577136618,124.64085061471266,125.28333282470703,94359800
2020-12-18,125.53642108894336,125.67270382324948,122.77181256405065,123.29747772216797,192541500
2020-12-21,121.70100182150271,124.90366074139115,120.17268202586978,124.8257827758789,121251600
2020-12-22,128.11610040013912,130.8417707172585,126.20812672204306,128.37893676757812,168904800
2020-12-23,128.65146195480474,128.91428338608608,127.30809300233021,127.48332214355469,88223700
2020-12-24,127.83373850895474,129.9169254349974,127.6195778559662,128.4664764404297,54930100
2020-12-28,130.43289960768968,133.69395641508856,129.96563173528466,133.06121826171875,124486200
2020-12-29,134.3851222341288,135.105467586539,130.77360687946737,131.28953552246094,121047300
2020-12-30,131.98066583416636,132.37978484573765,129.85853207666074,130.1700439453125,96452100
2020-12-31,130.5205332836964,131.1630155985181,128.22318443221698,129.1674346923828,99116600
2021-01-04,129.97533030753675,130.06293743283263,123.39479194308862,125.97444152832031,143301900
2021-01-05,125.46826076163048,128.24260563447913,125.020466187956,127.53197479248047,97664900
2021-01-06,124.32932099883892,127.570918733124,123.02489113823766,123.23905181884766,155088000
2021-01-07,124.95232359796171,128.13551641563382,124.46559750336911,127.4443588256836,109578200
2021-01-08,128.91428961570313,129.10899197173987,126.77269738263777,128.5443878173828,105158200
2021-01-11,125.76030921099948,126.7142883378028,125.08862472498865,125.55587768554688,100384500
2021-01-12,125.08861473418492,126.24702529391881,123.4921536305582,125.38065338134766,91951100
2021-01-13,125.34173316138947,127.9603226503501,125.07891169236268,127.41519165039062,88636800
2021-01-14,127.32755607466288,127.52224355209353,125.34170518524395,125.48773193359375,90221800
2021-01-15,125.36118590805361,126.76295959555424,123.6284420036996,123.76472473144531,111598500
2021-01-19,124.38774866377702,125.29306713557054,123.57005219833488,124.4364242553711,90757300
2021-01-20,125.24438780808299,128.97271223666024,125.13730745125214,128.52491760253906,104319500
2021-01-21,130.2479286583061,135.96208925479198,130.0434971272025,133.23641967773438,120150900
2021-01-22,132.66208095000118,136.13731286135894,131.43553637442392,135.37802124023438,114459400
2021-01-25,139.2718354812106,141.23819854253642,132.9151779412319,139.1258087158203,157611700
2021-01-26,139.787742121757,140.46915569228537,137.6169330170498,139.3594207763672,98390600
2021-01-27,139.62224478331817,140.46915831522645,136.68242977361535,138.2886199951172,140843800
2021-01-28,135.81607367562873,138.22050212672593,133.07093096645877,133.45057678222656,142621100
2021-01-29,132.22399608017142,133.10984102627805,126.7532002152796,128.4567413330078,177523800
2021-02-01,130.19927257414088,131.7860049108473,127.45412937962104,130.57891845703125,106239800
2021-02-02,132.12667146199954,132.69127555683025,131.0364096809211,131.4063262939453,83305400
2021-02-03,132.1559074116743,132.16565144314657,130.0629904566346,130.3842315673828,89880900
2021-02-04,132.68157041122387,133.75235918193923,131.01696020484349,133.7426300048828,84183100
2021-02-05,133.90349935519643,133.9717351183683,132.45088238594224,133.3282928466797,75693800
2021-02-08,132.61662524344138,133.52329667503085,131.53447765626234,133.47454833984375,71297200
2021-02-09,133.19177019449774,134.42016235628924,132.44110262440083,132.59707641601562,76774200
2021-02-10,133.0552748381974,133.55248682280848,131.0274669252529,131.9926300048828,73046600
2021-02-11,132.4898491628531,132.9675589258699,130.4133074654321,131.7391815185547,64280000
2021-02-12,130.9787501870301,132.1291332081116,130.33530805190028,131.97314453125,60145100
2021-02-16,132.09015902011436,132.59709996571863,129.45789813500429,129.84786987304688,80576300
2021-02-17,127.95656211624156,128.90222323204904,126.22122859723254,127.55684661865234,97918500
2021-02-18,125.95794248209337,126.73787081614107,124.21286603701907,126.45515441894531,96856700
2021-02-19,126.9719012661051,127.43010877587982,125.5680327149572,126.61117553710938,87668800
2021-02-22,124.79786065579503,126.46495845093067,122.44833825927853,122.83830261230469,103916400
2021-02-23,120.65450924592822,123.5304823222324,115.41925524742764,122.70181274414062,158273000
2021-02-24,121.80486663626253,122.40930413496974,119.16286991288813,122.20457458496094,111039900
2021-02-25,121.5513960656033,123.28672920715788,117.51528197921584,117.95398712158203,148199500
2021-02-26,119.51384476967971,121.71713665773981,118.15872464367439,118.21722412109375,164560400
2021-03-01,120.64472644599832,124.71983750347,119.7088167333954,124.5833511352539,116307900
2021-03-02,125.18780674062197,125.49002551913253,121.87312157746639,121.98036193847656,102260900
2021-03-03,121.67813306792647,122.55555080343935,118.78265825970878,118.99713897705078,112966300
2021-03-04,118.6949297486631,120.49850624904042,115.64347345208853,117.1155776977539,178155000
2021-03-05,117.94425306669439,118.8801629015518,114.61981660015222,118.37320709228516,153766600
2021-03-08,117.89550256292887,117.96374575469044,113.29394038143423,113.44017791748047,154376600
2021-03-09,116.04318464645965,118.99715180961525,115.80920903774101,118.0514907836914,129525800
2021-03-10,118.63642743151894,119.10437859558475,116.45263053937967,116.9693374633789,111943300
2021-03-11,119.4651060547753,120.11829196722469,118.21722627040926,118.899658203125,103026500
2021-03-12,117.3788074668468,118.1294826044811,116.1699248367297,117.99299621582031,88105100
2021-03-15,118.36345366505867,120.8884590376453,117.39829045128926,120.87870788574219,92403800
2021-03-16,122.54581788527467,124.02768082306405,121.59041310507568,122.41908264160156,115227900
2021-03-17,120.93721148152662,122.70179070070945,119.27011403289939,121.62939453125,111932600
2021-03-18,119.7965455571018,120.08902057387003,117.30078651568779,117.5055160522461,121229700
2021-03-19,116.89134214689703,118.38294855656439,116.67686143267959,116.97908020019531,185549500
2021-03-22,117.31054946298083,120.76172079332808,117.24230627726561,120.29376220703125,111912300
2021-03-23,120.23528056214857,121.1224420531035,119.07513886679595,119.46510314941406,95467100
2021-03-24,119.73807557407793,119.81606991796893,117.05708136591241,117.07657623291016,88530500
2021-03-25,116.54038560410483,118.6071911560223,116.01393492282537,117.56403350830078,98844700
2021-03-26,117.33005170542276,118.43170133574063,115.93593444848634,118.16847229003906,94071200
2021-03-29,118.59741859593674,119.50408225482553,117.70050608807547,118.34394073486328,80819200
2021-03-30,117.09606408266947,117.37878796591035,115.87743050212212,116.8913345336914,85671900
2021-03-31,118.59743117177423,120.42050239594532,118.10997769999379,119.08488464355469,118323800
2021-04-01,120.55699346889742,121.06394179532072,119.41634671803331,119.9135513305664,75089100
2021-04-05,120.76173132452315,122.99426922039768,119.98180275866349,122.74079132080078,88651200
2021-04-06,123.32571551492187,123.93990414772982,122.49704618679874,123.0429916381836,80171300
2021-04-07,122.6725329855432,124.71008476944755,121.9998448664795,124.69058990478516,83466700
2021-04-08,125.71425994840894,127.11812846744388,125.29505706125592,127.08888244628906,88844600
2021-04-09,126.54294370866688,129.70163317095958,126.22122258271084,129.6626434326172,106686700
2021-04-12,129.19469541138892,129.5164165453594,127.3521215538503,127.94681549072266,91420000
2021-04-13,129.11666186406666,131.28095619861375,128.619449864356,131.0567169189453,91266500
2021-04-14,131.55393195001986,131.6124239805342,128.35623869078685,128.71694946289062,87222800
2021-04-15,130.4620703374586,131.6124535315985,130.2865793306145,131.125,89347100
2021-04-16,130.92998916765907,131.29069993150603,129.93558004398386,130.7935028076172,84922400
